num_nodes,removed,mean_r1,std_r1,mean_r2,std_r2
1300,0.48,22.52,1.4033149786462518,18.71,1.343108109550156
1275,0.49,22.87,1.4400827697873424,19.07,1.273307948342871
1250,0.5,23.42,1.577493216620868,19.35,1.305582419667734
1225,0.51,23.81,1.7331876395645673,19.75,1.3285900478144164
1200,0.52,24.26,1.8125265584957706,20.02,1.392476175376045
1175,0.53,24.65,1.9559543899993113,20.4,1.5175738212786563
1150,0.54,25.03,1.8282574360645307,20.8,1.5042028661807096
1125,0.55,25.61,2.0689869672637062,21.09,1.3933101346481094
1100,0.56,26.04,2.0544113659649716,21.53,1.617174240844976
1075,0.57,26.48,1.9973720107919184,21.87,1.5741279452061028
1050,0.58,27.11,2.1503816903381168,22.21,1.6036259419254109
1025,0.59,27.92,2.3427515550063878,22.65,1.6353111093129717
1000,0.6,28.53,2.5083899621111954,23.17,1.8425662824035676
975,0.61,29.36,2.797979068664894,23.68,2.049291575056112
950,0.62,30.24,3.1881092208455475,24.24,2.0603030080181135
925,0.63,31.01,3.588688739454408,25.02,2.1128753925024597
900,0.64,32.23,4.017273310155144,25.73,2.2645935260845023
875,0.65,33.54,3.86755475694654,26.55,2.459264076503334
850,0.66,34.79,3.7639840272742595,27.39,2.688903497748109
825,0.67,36.02,4.07252434559384,28.03,2.8013524872060906
800,0.68,37.29,5.587314275041347,28.7,2.9215327373407156
775,0.69,38.35,5.659308948783217,29.63,2.9836422728137526
750,0.7,38.74,5.758822831450921,31.32,3.744032288559725
725,0.71,39.5,6.206057646779597,32.32,4.362095687611491
700,0.72,39.7,6.735253251633257,33.6,4.944132324730444
675,0.73,40.28,7.782497846274856,34.78,5.452420461491291
650,0.74,39.36,8.41177625700897,36.09,5.592373956080411
625,0.75,37.34,9.00080804453386,37.54,6.641497944703058
600,0.76,35.11,8.896594513598668,37.84,7.693260857806827
575,0.77,32.08,9.041632104388626,37.93,8.389814652242915
550,0.78,30.69,8.715126754295335,35.87,7.206415491936629
525,0.79,27.62,7.87500841750392,33.97,8.160579054518772
500,0.8,24.24,6.427717756370106,30.08,8.18680880342508
475,0.81,21.68,6.567258856546534,26.45,7.882181669993905
450,0.82,18.88,5.288218275114268,22.86,7.889412416829803
425,0.83,15.74,4.511757927455727,19.66,6.993821226878433
400,0.84,14.29,4.139718918872721,16.75,5.687794836402778
375,0.85,12.27,3.5243883343515265,14.4,4.577061824958775
350,0.86,10.77,3.416699925928291,12.68,3.997170716566124
325,0.87,9.67,2.748939189335891,10.63,3.3262196821222387
300,0.88,8.68,2.4282845089827636,9.53,3.0199839453717354
275,0.89,7.74,2.2590782065777053,8.32,2.6164977749007554
250,0.9,6.77,2.0590033874413485,7.26,2.4230375793848324
225,0.91,5.79,1.8764623926716761,6.37,2.2859032209071177
200,0.92,5.09,1.8262673750720415,5.43,2.056057814696303
175,0.93,4.37,1.5676979197781593,4.67,1.8037839015903108
150,0.94,3.65,1.2502524997500757,4.01,1.4667699688138358
125,0.95,3.02,0.9637888196533974,3.33,1.3108328758018042
100,0.96,2.49,0.8347866115772863,2.61,0.9938701010583717
75,0.97,1.88,0.7003606574508956,1.95,0.9468181696950297
50,0.98,1.29,0.5373898759633259,1.38,0.6159496240715951
25,0.99,0.64,0.5949280577846316,0.67,0.5695115752497348
1,1.0,0.0,0.0,0.0,0.0
